link,headline,category,short_description,authors,date,headline_tokens,short_description_tokens,headline_length,short_description_length,short_description_no_stopwords,headline_no_stopwords,short_desc_tokens_no_stop,headline_tokens_no_stop,short_description_extracted_dates,short_description_extracted_numbers,year
https://www.huffpost.com/entry/trump-georgia-rally-gop-primary_n_6240d6c0e4b0ccd4f5211e5d,Trump Touts 'Massive' Turnout At Georgia Rally That Journalists Say Was 'Smallest' In Years,POLITICS,"“This is the smallest crowd I’ve seen at a rally of his in Georgia since he won the 2016 election,"" one local politics reporter said.",Mary Papenfuss,2022-03-28,"['Trump', 'Touts', ""'Massive'"", 'Turnout', 'At', 'Georgia', 'Rally', 'That', 'Journalists', 'Say', 'Was', ""'Smallest'"", 'In', 'Years']","['“This', 'is', 'the', 'smallest', 'crowd', 'I’ve', 'seen', 'at', 'a', 'rally', 'of', 'his', 'in', 'Georgia', 'since', 'he', 'won', 'the', '2016', 'election,""', 'one', 'local', 'politics', 'reporter', 'said.']",14,25,"“this smallest crowd i’ve seen rally georgia won 2016 election,"" local politics reporter said.",trump touts 'massive' turnout georgia rally journalists say 'smallest' years,"['“this', 'smallest', 'crowd', 'i’ve', 'seen', 'rally', 'georgia', 'won', '2016', 'election,""', 'local', 'politics', 'reporter', 'said.']","['trump', 'touts', ""'massive'"", 'turnout', 'georgia', 'rally', 'journalists', 'say', ""'smallest'"", 'years']",[],['2016'],2022
https://www.huffpost.com/entry/will-smith-chris-rock-comedians-react_n_62412f82e4b067827e3ae573,Comedians React To Will Smith Hitting Chris Rock Over Bad Joke,ENTERTAINMENT,"""Now we all have to worry about who wants to be the next Will Smith in comedy clubs and theaters,"" wrote Kathy Griffin.",Josephine Harvey,2022-03-28,"['Comedians', 'React', 'To', 'Will', 'Smith', 'Hitting', 'Chris', 'Rock', 'Over', 'Bad', 'Joke']","['""Now', 'we', 'all', 'have', 'to', 'worry', 'about', 'who', 'wants', 'to', 'be', 'the', 'next', 'Will', 'Smith', 'in', 'comedy', 'clubs', 'and', 'theaters,""', 'wrote', 'Kathy', 'Griffin.']",11,23,"""now worry wants smith comedy clubs theaters,"" wrote kathy griffin.",comedians react smith hitting chris rock bad joke,"['""now', 'worry', 'wants', 'smith', 'comedy', 'clubs', 'theaters,""', 'wrote', 'kathy', 'griffin.']","['comedians', 'react', 'smith', 'hitting', 'chris', 'rock', 'bad', 'joke']",[],[],2022
https://www.huffpost.com/entry/jessica-chastain-2022-oscars-red-carpet_n_6240e889e4b0ab00739b7df5,Jessica Chastain Hits Oscars Red Carpet After Nearly Skipping It For A Great Reason,ENTERTAINMENT,"The ""Eyes of Tammy Faye"" star wore a stunning lavender gown by Gucci.",Curtis M. Wong,2022-03-27,"['Jessica', 'Chastain', 'Hits', 'Oscars', 'Red', 'Carpet', 'After', 'Nearly', 'Skipping', 'It', 'For', 'A', 'Great', 'Reason']","['The', '""Eyes', 'of', 'Tammy', 'Faye""', 'star', 'wore', 'a', 'stunning', 'lavender', 'gown', 'by', 'Gucci.']",14,13,"""eyes tammy faye"" star wore stunning lavender gown gucci.",jessica chastain hits oscars red carpet nearly skipping great reason,"['""eyes', 'tammy', 'faye""', 'star', 'wore', 'stunning', 'lavender', 'gown', 'gucci.']","['jessica', 'chastain', 'hits', 'oscars', 'red', 'carpet', 'nearly', 'skipping', 'great', 'reason']",[],[],2022
https://www.huffpost.com/entry/ukrainian-ambassador-country-territory-russia-lying_n_6240cb1be4b0ab00739b61bf,Ukraine Ambassador On Putin's Strategy: ‘We Can Always Count On Russia Lying’,POLITICS,"Oksana Markarova said Ukraine is ready to negotiate a peace agreement with Russia, but that the country will not give up its territories to reach a deal.",Sanjana Karanth,2022-03-27,"['Ukraine', 'Ambassador', 'On', ""Putin's"", 'Strategy:', '‘We', 'Can', 'Always', 'Count', 'On', 'Russia', 'Lying’']","['Oksana', 'Markarova', 'said', 'Ukraine', 'is', 'ready', 'to', 'negotiate', 'a', 'peace', 'agreement', 'with', 'Russia,', 'but', 'that', 'the', 'country', 'will', 'not', 'give', 'up', 'its', 'territories', 'to', 'reach', 'a', 'deal.']",12,27,"oksana markarova said ukraine ready negotiate peace agreement russia, country territories reach deal.",ukraine ambassador putin's strategy: ‘we count russia lying’,"['oksana', 'markarova', 'said', 'ukraine', 'ready', 'negotiate', 'peace', 'agreement', 'russia,', 'country', 'territories', 'reach', 'deal.']","['ukraine', 'ambassador', ""putin's"", 'strategy:', '‘we', 'count', 'russia', 'lying’']",[],[],2022
https://www.huffpost.com/entry/biden-budget-minimum-household-tax_n_623fdbade4b0ccd4f5205ec5,Biden Budget Seeks Minimum Tax On Households Worth $100 Million,POLITICS,The introduction of the minimum tax on the wealthiest Americans would represent a significant reorienting of the tax code.,"Josh Boak, AP",2022-03-27,"['Biden', 'Budget', 'Seeks', 'Minimum', 'Tax', 'On', 'Households', 'Worth', '$100', 'Million']","['The', 'introduction', 'of', 'the', 'minimum', 'tax', 'on', 'the', 'wealthiest', 'Americans', 'would', 'represent', 'a', 'significant', 'reorienting', 'of', 'the', 'tax', 'code.']",10,19,introduction minimum tax wealthiest americans represent significant reorienting tax code.,biden budget seeks minimum tax households worth $100 million,"['introduction', 'minimum', 'tax', 'wealthiest', 'americans', 'represent', 'significant', 'reorienting', 'tax', 'code.']","['biden', 'budget', 'seeks', 'minimum', 'tax', 'households', 'worth', '$100', 'million']",[],[],2022
https://www.huffpost.com/entry/rick-scott-fox-news-john-roberts_n_6240d90ce4b090818b38cb3c,GOP Sen. Rick Scott's Lies About His Own Policy Get Called Out On Fox News,POLITICS,"The Florida Republican tried to write off his proposal to hike taxes for millions of Americans as ""Democrat talking points.""",Josephine Harvey,2022-03-27,"['GOP', 'Sen.', 'Rick', ""Scott's"", 'Lies', 'About', 'His', 'Own', 'Policy', 'Get', 'Called', 'Out', 'On', 'Fox', 'News']","['The', 'Florida', 'Republican', 'tried', 'to', 'write', 'off', 'his', 'proposal', 'to', 'hike', 'taxes', 'for', 'millions', 'of', 'Americans', 'as', '""Democrat', 'talking', 'points.""']",15,20,"florida republican tried write proposal hike taxes millions americans ""democrat talking points.""",gop sen. rick scott's lies policy called fox news,"['florida', 'republican', 'tried', 'write', 'proposal', 'hike', 'taxes', 'millions', 'americans', '""democrat', 'talking', 'points.""']","['gop', 'sen.', 'rick', ""scott's"", 'lies', 'policy', 'called', 'fox', 'news']",[],[],2022
https://www.huffpost.com/entry/michael-che-snl-weekend-update_n_6240ac17e4b067827e3a33e4,'Saturday Night Live' Co-Head Writer Michael Che Says He’s Leaving 'Weekend Update',COMEDY,"In an Instagram post, Che clarified he was ""not leaving SNL"" but did not confirm whether he intended to stay at the ""Weekend Update"" desk.",Andre Ellington,2022-03-27,"[""'Saturday"", 'Night', ""Live'"", 'Co-Head', 'Writer', 'Michael', 'Che', 'Says', 'He’s', 'Leaving', ""'Weekend"", ""Update'""]","['In', 'an', 'Instagram', 'post,', 'Che', 'clarified', 'he', 'was', '""not', 'leaving', 'SNL""', 'but', 'did', 'not', 'confirm', 'whether', 'he', 'intended', 'to', 'stay', 'at', 'the', '""Weekend', 'Update""', 'desk.']",12,25,"instagram post, che clarified ""not leaving snl"" did confirm intended stay ""weekend update"" desk.",'saturday night live' co-head writer michael che says he’s leaving 'weekend update',"['instagram', 'post,', 'che', 'clarified', '""not', 'leaving', 'snl""', 'did', 'confirm', 'intended', 'stay', '""weekend', 'update""', 'desk.']","[""'saturday"", 'night', ""live'"", 'co-head', 'writer', 'michael', 'che', 'says', 'he’s', 'leaving', ""'weekend"", ""update'""]",[],[],2022
https://www.huffpost.com/entry/oscars-2022-the-complete-winners-list_n_623cba73e4b0d39357d33886,Oscars 2022: See The Complete Winners List,ENTERTAINMENT,"""CODA"" triumphed with a history-making win at the end of an unusually chaotic ceremony.",Cole Delbyck,2022-03-27,"['Oscars', '2022:', 'See', 'The', 'Complete', 'Winners', 'List']","['""CODA""', 'triumphed', 'with', 'a', 'history-making', 'win', 'at', 'the', 'end', 'of', 'an', 'unusually', 'chaotic', 'ceremony.']",7,14,"""coda"" triumphed history-making win end unusually chaotic ceremony.",oscars 2022: complete winners list,"['""coda""', 'triumphed', 'history-making', 'win', 'end', 'unusually', 'chaotic', 'ceremony.']","['oscars', '2022:', 'complete', 'winners', 'list']",[],[],2022
https://www.huffpost.com/entry/eliot-cutler-child-porn_n_623f7490e4b097d36e432c96,Ex-Maine Gov Candidate Out On Bail After Child Porn Arrest,POLITICS,Warrants were executed on two of Eliot Cutler’s homes earlier in the week.,"Patrick Whittle, AP",2022-03-26,"['Ex-Maine', 'Gov', 'Candidate', 'Out', 'On', 'Bail', 'After', 'Child', 'Porn', 'Arrest']","['Warrants', 'were', 'executed', 'on', 'two', 'of', 'Eliot', 'Cutler’s', 'homes', 'earlier', 'in', 'the', 'week.']",10,13,warrants executed eliot cutler’s homes earlier week.,ex-maine gov candidate bail child porn arrest,"['warrants', 'executed', 'eliot', 'cutler’s', 'homes', 'earlier', 'week.']","['ex-maine', 'gov', 'candidate', 'bail', 'child', 'porn', 'arrest']",[],[],2022
https://www.huffpost.com/entry/biden-poland-putin-russia_n_623f5280e4b067827e394197,"Biden On Putin: 'For God's Sake, This Man Cannot Remain In Power'",WORLD NEWS,President Joe Biden visited Poland's capital on Saturday to speak with refugees who've been displaced amid Russia's attack on Ukraine.,"Chris Megerian and Vanessa Gera, AP",2022-03-26,"['Biden', 'On', 'Putin:', ""'For"", ""God's"", 'Sake,', 'This', 'Man', 'Cannot', 'Remain', 'In', ""Power'""]","['President', 'Joe', 'Biden', 'visited', ""Poland's"", 'capital', 'on', 'Saturday', 'to', 'speak', 'with', 'refugees', ""who've"", 'been', 'displaced', 'amid', ""Russia's"", 'attack', 'on', 'Ukraine.']",12,20,president joe biden visited poland's capital saturday speak refugees who've displaced amid russia's attack ukraine.,"biden putin: 'for god's sake, man remain power'","['president', 'joe', 'biden', 'visited', ""poland's"", 'capital', 'saturday', 'speak', 'refugees', ""who've"", 'displaced', 'amid', ""russia's"", 'attack', 'ukraine.']","['biden', 'putin:', ""'for"", ""god's"", 'sake,', 'man', 'remain', ""power'""]",[],[],2022
https://www.huffpost.com/entry/madison-cawthorn-wisdom-newt-gingrich-reelection-campaign_n_623f86f7e4b097d36e4338a5,Rep. Madison Cawthorn Tells Audience: 'I Don't Have A Whole Lot Of Wisdom',POLITICS,"But he does have a ""lot of aggression,"" Cawthorn acknowledges in an appearance at a North Carolina GOP men's club event.",Mary Papenfuss,2022-03-26,"['Rep.', 'Madison', 'Cawthorn', 'Tells', 'Audience:', ""'I"", ""Don't"", 'Have', 'A', 'Whole', 'Lot', 'Of', ""Wisdom'""]","['But', 'he', 'does', 'have', 'a', '""lot', 'of', 'aggression,""', 'Cawthorn', 'acknowledges', 'in', 'an', 'appearance', 'at', 'a', 'North', 'Carolina', 'GOP', ""men's"", 'club', 'event.']",13,21,"does ""lot aggression,"" cawthorn acknowledges appearance north carolina gop men's club event.",rep. madison cawthorn tells audience: 'i don't lot wisdom',"['does', '""lot', 'aggression,""', 'cawthorn', 'acknowledges', 'appearance', 'north', 'carolina', 'gop', ""men's"", 'club', 'event.']","['rep.', 'madison', 'cawthorn', 'tells', 'audience:', ""'i"", ""don't"", 'lot', ""wisdom'""]",[],[],2022
https://www.huffpost.com/entry/laura-ingraham-fox-news-guest-ukraine_n_623ec011e4b0ab007399e089,Ingraham Guest Says ‘No Reason Whatsoever’ For Ukrainian Refugees To Come To U.S.,U.S. NEWS,"“They're doing great for a group of war refugees.""",Lee Moran,2022-03-26,"['Ingraham', 'Guest', 'Says', '‘No', 'Reason', 'Whatsoever’', 'For', 'Ukrainian', 'Refugees', 'To', 'Come', 'To', 'U.S.']","[""“They're"", 'doing', 'great', 'for', 'a', 'group', 'of', 'war', 'refugees.""']",13,9,"“they're doing great group war refugees.""",ingraham guest says ‘no reason whatsoever’ ukrainian refugees come u.s.,"[""“they're"", 'doing', 'great', 'group', 'war', 'refugees.""']","['ingraham', 'guest', 'says', '‘no', 'reason', 'whatsoever’', 'ukrainian', 'refugees', 'come', 'u.s.']",[],[],2022
https://www.huffpost.com/entry/lisa-leslie-brittney-griner_n_623f1e7be4b0ccd4f51ff062,WNBA Legend Lisa Leslie: We Were Told Not To Make 'Big Fuss' Over Brittney Griner,SPORTS,"When Brittney Griner was arrested in Russia, there were fears she'd be used as a ""political pawn,"" Lisa Leslie said on a podcast.",Hilary Hanson,2022-03-26,"['WNBA', 'Legend', 'Lisa', 'Leslie:', 'We', 'Were', 'Told', 'Not', 'To', 'Make', ""'Big"", ""Fuss'"", 'Over', 'Brittney', 'Griner']","['When', 'Brittney', 'Griner', 'was', 'arrested', 'in', 'Russia,', 'there', 'were', 'fears', ""she'd"", 'be', 'used', 'as', 'a', '""political', 'pawn,""', 'Lisa', 'Leslie', 'said', 'on', 'a', 'podcast.']",15,23,"brittney griner arrested russia, fears she'd used ""political pawn,"" lisa leslie said podcast.",wnba legend lisa leslie: told make 'big fuss' brittney griner,"['brittney', 'griner', 'arrested', 'russia,', 'fears', ""she'd"", 'used', '""political', 'pawn,""', 'lisa', 'leslie', 'said', 'podcast.']","['wnba', 'legend', 'lisa', 'leslie:', 'told', 'make', ""'big"", ""fuss'"", 'brittney', 'griner']",[],[],2022
https://www.huffpost.com/entry/ted-cruz-daily-show-reverse-oprah_n_623ef104e4b0e340f6a37d77,'Daily Show' Torches Ted Cruz With A New Job He'd Be Brilliant At,ENTERTAINMENT,"Introducing… “Cruz Missile PR.""",Lee Moran,2022-03-26,"[""'Daily"", ""Show'"", 'Torches', 'Ted', 'Cruz', 'With', 'A', 'New', 'Job', ""He'd"", 'Be', 'Brilliant', 'At']","['Introducing…', '“Cruz', 'Missile', 'PR.""']",13,4,"introducing… “cruz missile pr.""",'daily show' torches ted cruz new job he'd brilliant,"['introducing…', '“cruz', 'missile', 'pr.""']","[""'daily"", ""show'"", 'torches', 'ted', 'cruz', 'new', 'job', ""he'd"", 'brilliant']",[],[],2022
https://www.huffpost.com/entry/russia-hack-energy-sector_n_623d167be4b0e3a314352d40,U.S. Indictment Details Russian Efforts To Hack Worldwide Energy Sector,POLITICS,"The charges, sealed since 2021, make “crystal clear the urgent ongoing need for American businesses to harden their defenses,” the Justice Department said.",Nick Visser,2022-03-25,"['U.S.', 'Indictment', 'Details', 'Russian', 'Efforts', 'To', 'Hack', 'Worldwide', 'Energy', 'Sector']","['The', 'charges,', 'sealed', 'since', '2021,', 'make', '“crystal', 'clear', 'the', 'urgent', 'ongoing', 'need', 'for', 'American', 'businesses', 'to', 'harden', 'their', 'defenses,”', 'the', 'Justice', 'Department', 'said.']",10,23,"charges, sealed 2021, make “crystal clear urgent ongoing need american businesses harden defenses,” justice department said.",u.s. indictment details russian efforts hack worldwide energy sector,"['charges,', 'sealed', '2021,', 'make', '“crystal', 'clear', 'urgent', 'ongoing', 'need', 'american', 'businesses', 'harden', 'defenses,”', 'justice', 'department', 'said.']","['u.s.', 'indictment', 'details', 'russian', 'efforts', 'hack', 'worldwide', 'energy', 'sector']",[],['2021'],2022
https://www.huffpost.com/entry/biden-poland-ukraine-war-refugees_n_623e0161e4b0c0781abae6d5,"60 Miles From Ukraine, Biden Sees Refugee Crisis In Poland",POLITICS,President Joe Biden paid tribute to Poland for giving refuge to more than 2 million Ukrainians who have fled their country since Russia’s invasion.,"CHRIS MEGERIAN and DARLENE SUPERVILLE, AP",2022-03-25,"['60', 'Miles', 'From', 'Ukraine,', 'Biden', 'Sees', 'Refugee', 'Crisis', 'In', 'Poland']","['President', 'Joe', 'Biden', 'paid', 'tribute', 'to', 'Poland', 'for', 'giving', 'refuge', 'to', 'more', 'than', '2', 'million', 'Ukrainians', 'who', 'have', 'fled', 'their', 'country', 'since', 'Russia’s', 'invasion.']",10,24,president joe biden paid tribute poland giving refuge 2 million ukrainians fled country russia’s invasion.,"60 miles ukraine, biden sees refugee crisis poland","['president', 'joe', 'biden', 'paid', 'tribute', 'poland', 'giving', 'refuge', '2', 'million', 'ukrainians', 'fled', 'country', 'russia’s', 'invasion.']","['60', 'miles', 'ukraine,', 'biden', 'sees', 'refugee', 'crisis', 'poland']",[],['2'],2022
https://www.huffpost.com/entry/russia-ukraine-children-displaced_n_623d5b65e4b0846e7c4c682c,Half Of Ukraine's Children Displaced Amid Russian Invasion,WORLD NEWS,"Some 4.3 million children in Ukraine have been displaced by the war, according to the United Nations.","CARA ANNA, AP",2022-03-25,"['Half', 'Of', ""Ukraine's"", 'Children', 'Displaced', 'Amid', 'Russian', 'Invasion']","['Some', '4.3', 'million', 'children', 'in', 'Ukraine', 'have', 'been', 'displaced', 'by', 'the', 'war,', 'according', 'to', 'the', 'United', 'Nations.']",8,17,"4.3 million children ukraine displaced war, according united nations.",half ukraine's children displaced amid russian invasion,"['4.3', 'million', 'children', 'ukraine', 'displaced', 'war,', 'according', 'united', 'nations.']","['half', ""ukraine's"", 'children', 'displaced', 'amid', 'russian', 'invasion']",[],['4.3'],2022
https://www.huffpost.com/entry/supreme-court-joe-manchin-judge-jackson_n_623de144e4b0def9daecff39,Key Dem Manchin Says He'll Back Jackson For Supreme Court,POLITICS,"Manchin has announced his intention to support the nomination of Ketanji Brown Jackson, pushing her one step closer to confirmation.","MARY CLARE JALONICK and KEVIN FREKING, AP",2022-03-25,"['Key', 'Dem', 'Manchin', 'Says', ""He'll"", 'Back', 'Jackson', 'For', 'Supreme', 'Court']","['Manchin', 'has', 'announced', 'his', 'intention', 'to', 'support', 'the', 'nomination', 'of', 'Ketanji', 'Brown', 'Jackson,', 'pushing', 'her', 'one', 'step', 'closer', 'to', 'confirmation.']",10,20,"manchin announced intention support nomination ketanji brown jackson, pushing step closer confirmation.",key dem manchin says he'll jackson supreme court,"['manchin', 'announced', 'intention', 'support', 'nomination', 'ketanji', 'brown', 'jackson,', 'pushing', 'step', 'closer', 'confirmation.']","['key', 'dem', 'manchin', 'says', ""he'll"", 'jackson', 'supreme', 'court']",[],[],2022
https://www.huffpost.com/entry/us-eu-gas-supply-russia-ukraine-war_n_623d6bdbe4b0846e7c4c897e,"U.S., E.U. Announce New Partnership To Undercut Russian Energy",WORLD NEWS,The White House announced the U.S. and other nations will increase liquified natural gas exports to Europe by 15 billion cubic meters in 2022.,"Chris Megerian and Cathy Bussewitz, AP",2022-03-25,"['U.S.,', 'E.U.', 'Announce', 'New', 'Partnership', 'To', 'Undercut', 'Russian', 'Energy']","['The', 'White', 'House', 'announced', 'the', 'U.S.', 'and', 'other', 'nations', 'will', 'increase', 'liquified', 'natural', 'gas', 'exports', 'to', 'Europe', 'by', '15', 'billion', 'cubic', 'meters', 'in', '2022.']",9,24,white house announced u.s. nations increase liquified natural gas exports europe 15 billion cubic meters 2022.,"u.s., e.u. announce new partnership undercut russian energy","['white', 'house', 'announced', 'u.s.', 'nations', 'increase', 'liquified', 'natural', 'gas', 'exports', 'europe', '15', 'billion', 'cubic', 'meters', '2022.']","['u.s.,', 'e.u.', 'announce', 'new', 'partnership', 'undercut', 'russian', 'energy']",[],"['15', '2022']",2022
https://www.huffpost.com/entry/bc-eu-poland-biden_n_623d9b16e4b030e7392dc368,"Biden To Visit Poland, A Complex Ally On Ukraine's Doorstep",WORLD NEWS,The two-day visit starting Friday follows a trio of emergency war summits in Brussels.,"Vanessa Gera, AP",2022-03-25,"['Biden', 'To', 'Visit', 'Poland,', 'A', 'Complex', 'Ally', 'On', ""Ukraine's"", 'Doorstep']","['The', 'two-day', 'visit', 'starting', 'Friday', 'follows', 'a', 'trio', 'of', 'emergency', 'war', 'summits', 'in', 'Brussels.']",10,14,two-day visit starting friday follows trio emergency war summits brussels.,"biden visit poland, complex ally ukraine's doorstep","['two-day', 'visit', 'starting', 'friday', 'follows', 'trio', 'emergency', 'war', 'summits', 'brussels.']","['biden', 'visit', 'poland,', 'complex', 'ally', ""ukraine's"", 'doorstep']",[],[],2022
https://www.huffpost.com/entry/dr-oz-herschel-walker-presidential-council_n_623bddbde4b0f1e82c532165,"White House Removes Dr. Oz, Herschel Walker From Presidential Council",POLITICS,"The Biden administration asked the Republican Senate candidates to resign or be removed from the council on sports, fitness and nutrition.",Josephine Harvey,2022-03-24,"['White', 'House', 'Removes', 'Dr.', 'Oz,', 'Herschel', 'Walker', 'From', 'Presidential', 'Council']","['The', 'Biden', 'administration', 'asked', 'the', 'Republican', 'Senate', 'candidates', 'to', 'resign', 'or', 'be', 'removed', 'from', 'the', 'council', 'on', 'sports,', 'fitness', 'and', 'nutrition.']",10,21,"biden administration asked republican senate candidates resign removed council sports, fitness nutrition.","white house removes dr. oz, herschel walker presidential council","['biden', 'administration', 'asked', 'republican', 'senate', 'candidates', 'resign', 'removed', 'council', 'sports,', 'fitness', 'nutrition.']","['white', 'house', 'removes', 'dr.', 'oz,', 'herschel', 'walker', 'presidential', 'council']",[],[],2022
https://www.huffpost.com/entry/desi-lydic-fox-news-ketanji-brown-jackson_n_623c4f3ae4b009ab9302a7cb,Fox News' Ketanji Brown Jackson Coverage Melts 'Daily Show' Comedian's Mind,ENTERTAINMENT,Desi Lydic offered her own commentary on the Supreme Court nominee after pretending to binge-watch the conservative network.,Lee Moran,2022-03-24,"['Fox', ""News'"", 'Ketanji', 'Brown', 'Jackson', 'Coverage', 'Melts', ""'Daily"", ""Show'"", ""Comedian's"", 'Mind']","['Desi', 'Lydic', 'offered', 'her', 'own', 'commentary', 'on', 'the', 'Supreme', 'Court', 'nominee', 'after', 'pretending', 'to', 'binge-watch', 'the', 'conservative', 'network.']",11,18,desi lydic offered commentary supreme court nominee pretending binge-watch conservative network.,fox news' ketanji brown jackson coverage melts 'daily show' comedian's mind,"['desi', 'lydic', 'offered', 'commentary', 'supreme', 'court', 'nominee', 'pretending', 'binge-watch', 'conservative', 'network.']","['fox', ""news'"", 'ketanji', 'brown', 'jackson', 'coverage', 'melts', ""'daily"", ""show'"", ""comedian's"", 'mind']",[],[],2022
https://www.huffpost.com/entry/ted-cruz-checked-his-mentions_n_623c03e0e4b009ab9301e3bb,OOPS! Reporters Spot What Sen. Ted Cruz Was Looking At On His Phone During Hearings,POLITICS,The Texas senator was roasted on Twitter for this one.,Ed Mazza,2022-03-24,"['OOPS!', 'Reporters', 'Spot', 'What', 'Sen.', 'Ted', 'Cruz', 'Was', 'Looking', 'At', 'On', 'His', 'Phone', 'During', 'Hearings']","['The', 'Texas', 'senator', 'was', 'roasted', 'on', 'Twitter', 'for', 'this', 'one.']",15,10,texas senator roasted twitter one.,oops! reporters spot sen. ted cruz looking phone hearings,"['texas', 'senator', 'roasted', 'twitter', 'one.']","['oops!', 'reporters', 'spot', 'sen.', 'ted', 'cruz', 'looking', 'phone', 'hearings']",[],[],2022
https://www.huffpost.com/entry/howard-stern-trump-election_n_623c1c93e4b009ab9302167f,Howard Stern Gives 'Wacko Party' Trump Fans A Brutal Election Reality Check,ENTERTAINMENT,"The radio icon slams the ""absolutely absurd"" flaw in the system that allowed Trump to become president in the first place.",Ed Mazza,2022-03-24,"['Howard', 'Stern', 'Gives', ""'Wacko"", ""Party'"", 'Trump', 'Fans', 'A', 'Brutal', 'Election', 'Reality', 'Check']","['The', 'radio', 'icon', 'slams', 'the', '""absolutely', 'absurd""', 'flaw', 'in', 'the', 'system', 'that', 'allowed', 'Trump', 'to', 'become', 'president', 'in', 'the', 'first', 'place.']",12,21,"radio icon slams ""absolutely absurd"" flaw allowed trump president place.",howard stern gives 'wacko party' trump fans brutal election reality check,"['radio', 'icon', 'slams', '""absolutely', 'absurd""', 'flaw', 'allowed', 'trump', 'president', 'place.']","['howard', 'stern', 'gives', ""'wacko"", ""party'"", 'trump', 'fans', 'brutal', 'election', 'reality', 'check']",[],[],2022
https://www.huffpost.com/entry/nyc-vaccine-mandate-players-performers_n_623c503fe4b046c938e5f6de,New York City To Let Unvaccinated Athletes Play Home Games,U.S. NEWS,The city's vaccine mandate will still apply for workers in other jobs.,"Michelle L. Price, AP",2022-03-24,"['New', 'York', 'City', 'To', 'Let', 'Unvaccinated', 'Athletes', 'Play', 'Home', 'Games']","['The', ""city's"", 'vaccine', 'mandate', 'will', 'still', 'apply', 'for', 'workers', 'in', 'other', 'jobs.']",10,12,city's vaccine mandate apply workers jobs.,new york city let unvaccinated athletes play home games,"[""city's"", 'vaccine', 'mandate', 'apply', 'workers', 'jobs.']","['new', 'york', 'city', 'let', 'unvaccinated', 'athletes', 'play', 'home', 'games']",[],[],2022
https://www.huffpost.com/entry/russia-seizes-mariupol-relief-workers-ukraine-war_n_623ac8f0e4b019fd8134b2d4,Ukraine Says Russia Seized Relief Workers In Mariupol Convoy,WORLD NEWS,"Ukrainian President Volodymyr Zelenskyy said about 100,000 civilians were still in Mariupol with no access to food and water.","Nebi Qena and Cara Anna, AP",2022-03-23,"['Ukraine', 'Says', 'Russia', 'Seized', 'Relief', 'Workers', 'In', 'Mariupol', 'Convoy']","['Ukrainian', 'President', 'Volodymyr', 'Zelenskyy', 'said', 'about', '100,000', 'civilians', 'were', 'still', 'in', 'Mariupol', 'with', 'no', 'access', 'to', 'food', 'and', 'water.']",9,19,"ukrainian president volodymyr zelenskyy said 100,000 civilians mariupol access food water.",ukraine says russia seized relief workers mariupol convoy,"['ukrainian', 'president', 'volodymyr', 'zelenskyy', 'said', '100,000', 'civilians', 'mariupol', 'access', 'food', 'water.']","['ukraine', 'says', 'russia', 'seized', 'relief', 'workers', 'mariupol', 'convoy']",[],"['100', '000']",2022
https://www.huffpost.com/entry/moderna-vaccine-kids_n_623b1120e4b0f1e82c5168c6,Moderna Says Its Low-Dose COVID Shots Work For Kids Under 6,U.S. NEWS,The nation’s 18 million children under 5 are the only age group not yet eligible for vaccination.,"LAURAN NEERGAARD, AP",2022-03-23,"['Moderna', 'Says', 'Its', 'Low-Dose', 'COVID', 'Shots', 'Work', 'For', 'Kids', 'Under', '6']","['The', 'nation’s', '18', 'million', 'children', 'under', '5', 'are', 'the', 'only', 'age', 'group', 'not', 'yet', 'eligible', 'for', 'vaccination.']",11,17,nation’s 18 million children 5 age group eligible vaccination.,moderna says low-dose covid shots work kids 6,"['nation’s', '18', 'million', 'children', '5', 'age', 'group', 'eligible', 'vaccination.']","['moderna', 'says', 'low-dose', 'covid', 'shots', 'work', 'kids', '6']",[],"['18', '5']",2022
https://www.huffpost.com/entry/starbucks-workers-in-seattle-vote-to-form-union_n_623a6d70e4b019fd81344cd6,Starbucks Workers In Seattle Vote To Form Union,BUSINESS,That makes seven Starbucks stores that have voted to unionize in a matter of months.,Dave Jamieson,2022-03-23,"['Starbucks', 'Workers', 'In', 'Seattle', 'Vote', 'To', 'Form', 'Union']","['That', 'makes', 'seven', 'Starbucks', 'stores', 'that', 'have', 'voted', 'to', 'unionize', 'in', 'a', 'matter', 'of', 'months.']",8,15,makes seven starbucks stores voted unionize matter months.,starbucks workers seattle vote form union,"['makes', 'seven', 'starbucks', 'stores', 'voted', 'unionize', 'matter', 'months.']","['starbucks', 'workers', 'seattle', 'vote', 'form', 'union']",[],[],2022
